dataset,time,group,amount
2024-11,89,B,90
2024-11,90,B,94
2024-11,91,B,70
2024-11,92,B,84
2024-11,93,B,95
2024-11,94,B,71
2024-11,95,B,48
2024-11,96,B,31
2024-11,97,B,77
2024-11,98,B,77
2024-11,99,B,75
2024-11,0,C,45
2024-11,1,C,56
2024-11,2,C,57
2024-11,3,C,60
2024-11,4,C,57
2024-11,5,C,65
2024-11,6,C,63
2024-11,7,C,60
2024-11,8,C,17
2024-11,9,C,31
2024-11,10,C,46
2024-11,11,C,26
2024-11,12,C,52
2024-11,13,C,31
2024-11,14,C,71
2024-11,15,C,47
2024-11,16,C,71
2024-11,17,C,16
2024-11,18,C,42
2024-11,19,C,58
2024-11,20,C,64
2024-11,21,C,40
2024-11,22,C,43
2024-11,23,C,13
2024-11,24,C,70
2024-11,25,C,27
2024-11,26,C,69
2024-11,27,C,67
2024-11,28,C,67
2024-11,29,C,68
2024-11,30,C,56
2024-11,31,C,73
2024-11,32,C,49
2024-11,33,C,46
2024-11,34,C,34
2024-11,35,C,82
2024-11,36,C,34
2024-11,37,C,-6
2024-11,38,C,66
2024-11,39,C,55
2024-11,40,C,88
2024-11,41,C,63
2024-11,42,C,34
2024-11,43,C,81
2024-11,44,C,26
2024-11,45,C,41
2024-11,46,C,51
2024-11,47,C,20
2024-11,48,C,28
2024-11,49,C,58
2024-11,50,C,56
2024-11,51,C,62
2024-11,52,C,38
2024-11,53,C,58
2024-11,54,C,74
2024-11,55,C,5
2024-11,56,C,37
2024-11,57,C,65
2024-11,58,C,72
2024-11,59,C,38
2024-11,60,C,77
2024-11,61,C,29
2024-11,62,C,36
2024-11,63,C,68
2024-11,64,C,2
2024-11,65,C,37
2024-11,66,C,55
2024-11,67,C,56
2024-11,68,C,64
2024-11,69,C,74
2024-11,70,C,70
2024-11,71,C,46
2024-11,72,C,40
2024-11,73,C,75
2024-11,74,C,54
2024-11,75,C,61
2024-11,76,C,75
2024-11,77,C,70
2024-11,78,C,38
2024-11,79,C,81
2024-11,80,C,73
2024-11,81,C,42
2024-11,82,C,74
2024-11,83,C,49
2024-11,84,C,50
2024-11,85,C,39
2024-11,86,C,28
2024-11,87,C,66
2024-11,88,C,54
2024-11,89,C,45
2024-11,90,C,35
2024-11,91,C,71
2024-11,92,C,57
2024-11,93,C,67
2024-11,94,C,18
2024-11,95,C,26
2024-11,96,C,73
2024-11,97,C,50
2024-11,98,C,31
2024-11,99,C,72
2024-11,0,D,41
2024-11,1,D,61
2024-11,2,D,64
2024-11,3,D,45
2024-11,4,D,76
2024-11,5,D,58
2024-11,6,D,14
2024-11,7,D,52
2024-11,8,D,54
2024-11,9,D,83
2024-11,10,D,83
2024-11,11,D,56
2024-11,12,D,24
2024-11,13,D,77
2024-11,14,D,88
2024-11,15,D,60
2024-11,16,D,64
2024-11,17,D,73
2024-11,18,D,72
2024-11,19,D,61
2024-11,20,D,46
2024-11,21,D,59
2024-11,22,D,61
2024-11,23,D,50
2024-11,24,D,35
2024-11,25,D,95
2024-11,26,D,52
2024-11,27,D,95
2024-11,28,D,57
2024-11,29,D,91
2024-11,30,D,74
2024-11,31,D,5
2024-11,32,D,64
2024-11,33,D,62
2024-11,34,D,81
2024-11,35,D,50
2024-11,36,D,86
2024-11,37,D,48
2024-11,38,D,47
2024-11,39,D,55
2024-11,40,D,89
2024-11,41,D,53
2024-11,42,D,67
2024-11,43,D,73
2024-11,44,D,56
2024-11,45,D,77
2024-11,46,D,55
2024-11,47,D,5
2024-11,48,D,76
2024-11,49,D,65
2024-11,50,D,50
2024-11,51,D,62
2024-11,52,D,48
2024-11,53,D,79
2024-11,54,D,71
2024-11,55,D,56
2024-11,56,D,60
2024-11,57,D,95
2024-11,58,D,84
2024-11,59,D,83
2024-11,60,D,85
2024-11,61,D,66
2024-11,62,D,43
2024-11,63,D,66
2024-11,64,D,49
2024-11,65,D,93
2024-11,66,D,47
2024-11,67,D,67
2024-11,68,D,95
2024-11,69,D,51
2024-11,70,D,61
2024-11,71,D,47
2024-11,72,D,30
2024-11,73,D,56
2024-11,74,D,59
2024-11,75,D,34
2024-11,76,D,67
2024-11,77,D,44
2024-11,78,D,63
2024-11,79,D,51
2024-11,80,D,9
2024-11,81,D,17
2024-11,82,D,42
2024-11,83,D,63
2024-11,84,D,50
2024-11,85,D,24
2024-11,86,D,76
2024-11,87,D,80
2024-11,88,D,43
2024-11,89,D,68
2024-11,90,D,90
2024-11,91,D,54
2024-11,92,D,67
2024-11,93,D,88
2024-11,94,D,40
2024-11,95,D,45
2024-11,96,D,18
2024-11,97,D,54
2024-11,98,D,69
2024-11,99,D,105
